27.245669535679422,96.81358786086415,46.8837694970468,30.508132389075623,6.192322557801431,20.761160175827644,136.09835441438577,30.67399478692768,125.61075653528759,134.01365416431463,68.65722625516167,74.00362059864571,112.88113807064583,57.25522667791683,78.88368798246796,225.20970888984453,-246.03073096725427,372.49089444101855,100.0,1.0
13.578712669499536,68.46527478043988,64.6624813550359,11.025079140721424,12.121921777996056,7.198701656127925,135.6820853340988,13.75265798395708,100.96603700723749,134.9541657492239,52.427203786865995,93.35548820459712,110.8204469114686,41.07310340392424,106.9260424230646,302.32226319757666,-208.96837619566944,339.01838729667804,100.0,1.0
8.225412735455194,72.23269856130639,52.55688613501433,16.29480867841314,10.43305010794386,7.574797080962498,129.28651244868234,21.280514546626023,106.20987553192845,128.50401856475617,66.47310842545409,79.29205628969677,106.78269258971763,39.6208415771473,110.45166175600669,294.4880874654803,-249.85694395797242,317.5661724694654,100.0,1.0
8.225412735455194,72.23269856130639,52.55688613501433,16.29480867841314,10.43305010794386,7.574797080962498,129.28651244868234,21.280514546626023,106.20987553192845,128.50401856475617,66.47310842545409,79.29205628969677,106.78269258971763,39.6208415771473,110.45166175600669,294.4880874654803,-249.85694395797242,317.5661724694654,100.0,1.0
5.827579935530714,71.51549525117295,41.04190610204396,25.151933389219135,12.922626535669476,6.2361542333796685,127.27263380023298,27.111734201652848,99.90214393919112,127.51535788604632,75.26109441362799,71.762731769673,107.63258378052542,46.43914277800639,106.61801492555776,287.1962454520051,-262.16844142838636,314.3024417933823,100.0,1.0
1.3481314609345667,67.88033277634736,37.64764446364976,28.95985485172242,10.730338309000283,7.091695199241048,127.5005057862798,29.216217487396946,110.01409401792763,128.2642970718609,85.3494365380783,64.8363566485585,108.91514398174206,61.32699314026837,97.39298929439595,290.3926137283984,-262.5990943213452,310.9884974618812,100.0,1.0
1.0358123504096737,67.6724234906987,35.71734182630329,25.411711357748274,7.361959060667605,7.532710950037237,131.02637014752327,28.96911405594448,88.3440345512994,134.232798957695,91.84585698825339,57.49103976479545,112.84965659455919,78.35002451516844,82.97904256515751,270.8159460975112,-271.661413042755,320.7160738143998,100.0,1.0
1.0358123504096737,67.6724234906987,35.71734182630329,25.411711357748274,7.361959060667605,7.532710950037237,131.02637014752327,28.96911405594448,88.3440345512994,134.232798957695,91.84585698825339,57.49103976479545,112.84965659455919,78.35002451516844,82.97904256515751,270.8159460975112,-271.661413042755,320.7160738143998,100.0,1.0
8.619951256585196,60.40305946505724,38.76618540785098,33.5544311589672,6.972017625991434,2.5078911534734374,128.41423718927453,35.56826724066726,94.08976753684978,129.39651735039828,91.51186125418663,59.905668065545605,107.7279514868621,80.74272173636042,75.88765204220289,309.9670178316704,-279.01557980840687,275.80927120153063,100.0,1.0
9.948583559557456,47.7758302439867,41.566829014112606,38.00348899179206,13.135918302758304,7.237561172186,126.12116387610891,55.246763116987644,102.32709237781037,129.6004705046315,116.0287626042846,48.67868389984906,110.27923476014018,113.58708507598261,48.21582612420974,331.62847130929583,-293.8344787791959,231.69776886629234,100.0,1.0
